measure,location,sex,age,cause,metric,year,val,upper,lower,,,,
Deaths,Singapore,Female,35 to 39,Colon and rectum cancer,Number,2013,3.788442462,4.808210988,2.947666599,,,,
Deaths,Singapore,Female,40 to 44,Colon and rectum cancer,Number,2013,6.092569424,7.31683223,5.059899307,,,,
Deaths,Singapore,Female,45 to 49,Colon and rectum cancer,Number,2013,11.87629852,13.74763941,10.15166137,,,,
Deaths,Singapore,Female,50 to 54,Colon and rectum cancer,Number,2013,19.62551316,21.96808807,17.21053838,,,,
Deaths,Singapore,Female,55 to 59,Colon and rectum cancer,Number,2013,28.14295988,31.17952736,25.35982865,,,,
Deaths,Singapore,Female,60 to 64,Colon and rectum cancer,Number,2013,33.33683219,37.07754486,29.91945344,,,,
Deaths,Singapore,Female,65 to 69,Colon and rectum cancer,Number,2013,26.71906331,30.0713568,23.72859209,,,,
Deaths,Singapore,Female,70 to 74,Colon and rectum cancer,Number,2013,32.79953277,36.52637876,29.48238549,,,,
Deaths,Singapore,Female,75 to 79,Colon and rectum cancer,Number,2013,33.9410718,37.48918043,30.55612863,,,,
Deaths,Singapore,Female,80 plus,Colon and rectum cancer,Number,2013,125.8171969,133.8282302,118.2454667,,,,
Deaths,Singapore,Female,All Ages,Colon and rectum cancer,Number,2013,326.4350004,339.7574431,313.0337974,,,,
Deaths,Singapore,Female,15-49 years,Colon and rectum cancer,Number,2013,26.05283038,28.82768779,23.46990469,,,,
Deaths,Singapore,Female,50-69 years,Colon and rectum cancer,Number,2013,107.8243685,115.6460419,101.1924413,,,,
Deaths,Singapore,Female,70+ years,Colon and rectum cancer,Number,2013,192.5578015,201.9951384,182.9979714,,,,
Deaths,Singapore,Female,80 to 84,Colon and rectum cancer,Number,2013,49.65197232,54.90763341,44.81511621,,,,
Deaths,Singapore,Female,85 to 89,Colon and rectum cancer,Number,2013,40.03668768,45.21029489,35.70918249,,,,
Deaths,Singapore,Female,90 to 94,Colon and rectum cancer,Number,2013,26.14252033,29.49847189,23.02585351,,,,
Deaths,Singapore,Female,<20 years,Colon and rectum cancer,Number,2013,0.109474408,0.148392825,0.079908078,,,,
Deaths,Singapore,Female,10 to 24,Colon and rectum cancer,Number,2013,0.682074449,0.922527199,0.503269361,,,,
Deaths,Singapore,Female,10 to 54,Colon and rectum cancer,Number,2013,45.67834354,49.44360909,41.85078008,,,,
Deaths,Singapore,Female,95 plus,Colon and rectum cancer,Number,2013,9.986016576,11.6232907,8.441016109,,,,
Deaths,Singapore,Female,<70 years,Colon and rectum cancer,Number,2013,133.8771989,142.1463908,126.4804,,,,
Deaths,Singapore,Female,15 to 19,Ovarian cancer,Number,2013,0.20553979,0.280908042,0.143382586,,,,
Deaths,Singapore,Female,20 to 24,Ovarian cancer,Number,2013,0.603254713,0.831920198,0.435320957,,,,
Deaths,Singapore,Female,25 to 29,Ovarian cancer,Number,2013,0.769531475,1.001706892,0.588259652,,,,
Deaths,Singapore,Female,30 to 34,Ovarian cancer,Number,2013,1.802350655,2.301840429,1.387086898,,,,
Deaths,Singapore,Female,35 to 39,Ovarian cancer,Number,2013,2.576896295,3.317524639,1.970073257,,,,
Deaths,Singapore,Female,40 to 44,Ovarian cancer,Number,2013,5.536477961,6.766527188,4.455646253,,,,
Deaths,Singapore,Female,45 to 49,Ovarian cancer,Number,2013,10.97847728,12.82788369,9.316057045,,,,
Deaths,Singapore,Female,50 to 54,Ovarian cancer,Number,2013,16.96355765,19.39256603,14.6039923,,,,
Deaths,Singapore,Female,55 to 59,Ovarian cancer,Number,2013,20.32218191,23.41420377,17.56916091,,,,
Deaths,Singapore,Female,60 to 64,Ovarian cancer,Number,2013,18.65148232,21.48528121,16.18436934,,,,
Deaths,Singapore,Female,65 to 69,Ovarian cancer,Number,2013,13.36773475,15.65488058,11.53849992,,,,
Deaths,Singapore,Female,70 to 74,Ovarian cancer,Number,2013,10.1993747,12.07766735,8.591117564,,,,
Deaths,Singapore,Female,75 to 79,Ovarian cancer,Number,2013,8.510654911,9.944025217,7.167213447,,,,
Deaths,Singapore,Female,80 plus,Ovarian cancer,Number,2013,15.45965795,17.41675098,13.68533796,,,,
Deaths,Singapore,Female,All Ages,Ovarian cancer,Number,2013,125.9471724,133.6604093,118.9912906,,,,
Deaths,Singapore,Female,15-49 years,Ovarian cancer,Number,2013,22.47252817,25.03046092,20.28591982,,,,
Deaths,Singapore,Female,50-69 years,Ovarian cancer,Number,2013,69.30495663,74.85323715,64.17323198,,,,
Deaths,Singapore,Female,70+ years,Ovarian cancer,Number,2013,34.16968756,37.20084432,31.35482035,,,,
Deaths,Singapore,Female,80 to 84,Ovarian cancer,Number,2013,7.228332799,8.64441495,5.907759896,,,,
Deaths,Singapore,Female,85 to 89,Ovarian cancer,Number,2013,4.888406105,6.080156353,3.780245077,,,,
Deaths,Singapore,Female,90 to 94,Ovarian cancer,Number,2013,2.594871511,3.260507846,2.002018544,,,,
Deaths,Singapore,Female,<20 years,Ovarian cancer,Number,2013,0.20553979,0.280908042,0.143382586,,,,
Deaths,Singapore,Female,10 to 24,Ovarian cancer,Number,2013,0.808794503,1.054757463,0.622577296,,,,
Deaths,Singapore,Female,10 to 54,Ovarian cancer,Number,2013,39.43608582,43.21028795,36.28163307,,,,
Deaths,Singapore,Female,95 plus,Ovarian cancer,Number,2013,0.748047535,0.977852529,0.567267817,,,,
Deaths,Singapore,Female,<70 years,Ovarian cancer,Number,2013,91.7774848,98.32883358,85.73785939,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,Under 5,"Tracheal, bronchus, and lung cancer",Number,2013,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,Early Neonatal,"Tracheal, bronchus, and lung cancer",Number,2013,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,Late Neonatal,"Tracheal, bronchus, and lung cancer",Number,2013,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,Post Neonatal,"Tracheal, bronchus, and lung cancer",Number,2013,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,1 to 4,"Tracheal, bronchus, and lung cancer",Number,2013,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,5 to 9,"Tracheal, bronchus, and lung cancer",Number,2013,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,10 to 14,"Tracheal, bronchus, and lung cancer",Number,2013,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,15 to 19,"Tracheal, bronchus, and lung cancer",Number,2013,5.136118839,7.056396736,3.758212264,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,20 to 24,"Tracheal, bronchus, and lung cancer",Number,2013,21.77884937,30.03557997,15.33900519,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,25 to 29,"Tracheal, bronchus, and lung cancer",Number,2013,45.10277286,59.79434861,32.59708465,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,30 to 34,"Tracheal, bronchus, and lung cancer",Number,2013,112.7574304,146.5022178,83.27287203,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,35 to 39,"Tracheal, bronchus, and lung cancer",Number,2013,193.1191621,244.3444552,148.3069008,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,40 to 44,"Tracheal, bronchus, and lung cancer",Number,2013,266.7125668,328.641299,215.3179424,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,45 to 49,"Tracheal, bronchus, and lung cancer",Number,2013,647.2941328,739.7870789,559.2884248,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,50 to 54,"Tracheal, bronchus, and lung cancer",Number,2013,768.1890173,876.614817,669.2336047,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,55 to 59,"Tracheal, bronchus, and lung cancer",Number,2013,977.0842179,1099.58095,869.887542,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,60 to 64,"Tracheal, bronchus, and lung cancer",Number,2013,1020.381643,1139.437666,913.561446,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,65 to 69,"Tracheal, bronchus, and lung cancer",Number,2013,848.1198365,950.8778664,755.0765839,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,70 to 74,"Tracheal, bronchus, and lung cancer",Number,2013,695.9016172,780.4733004,621.737261,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,75 to 79,"Tracheal, bronchus, and lung cancer",Number,2013,531.6628217,594.718153,475.5457751,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,80 plus,"Tracheal, bronchus, and lung cancer",Number,2013,893.2920107,963.4914617,825.4371824,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,All Ages,"Tracheal, bronchus, and lung cancer",Number,2013,7026.532198,7387.805618,6668.002006,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,5-14 years,"Tracheal, bronchus, and lung cancer",Number,2013,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,15-49 years,"Tracheal, bronchus, and lung cancer",Number,2013,1291.901033,1433.052893,1160.099646,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,50-69 years,"Tracheal, bronchus, and lung cancer",Number,2013,3613.774715,3857.148224,3383.547142,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,70+ years,"Tracheal, bronchus, and lung cancer",Number,2013,2120.85645,2248.097142,1999.043929,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,<1 year,"Tracheal, bronchus, and lung cancer",Number,2013,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,80 to 84,"Tracheal, bronchus, and lung cancer",Number,2013,525.6894735,583.3688421,469.9072813,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,85 to 89,"Tracheal, bronchus, and lung cancer",Number,2013,260.7746093,295.0944382,228.7303327,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,90 to 94,"Tracheal, bronchus, and lung cancer",Number,2013,91.46358032,106.8287252,77.52811871,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,<20 years,"Tracheal, bronchus, and lung cancer",Number,2013,5.136118839,7.056396736,3.758212264,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,10 to 24,"Tracheal, bronchus, and lung cancer",Number,2013,26.91496821,35.13869773,20.17222844,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,10 to 54,"Tracheal, bronchus, and lung cancer",Number,2013,2060.09005,2242.318418,1884.588112,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,95 plus,"Tracheal, bronchus, and lung cancer",Number,2013,15.36434767,18.92430022,12.31764268,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,<70 years,"Tracheal, bronchus, and lung cancer",Number,2013,4905.675748,5197.327545,4601.35931,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,Under 5,Breast cancer,Number,2013,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,Early Neonatal,Breast cancer,Number,2013,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,Late Neonatal,Breast cancer,Number,2013,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,Post Neonatal,Breast cancer,Number,2013,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,1 to 4,Breast cancer,Number,2013,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,5 to 9,Breast cancer,Number,2013,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,10 to 14,Breast cancer,Number,2013,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,15 to 19,Breast cancer,Number,2013,1.750722174,2.177120957,1.468073997,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,20 to 24,Breast cancer,Number,2013,19.27394069,25.12246212,14.48152646,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,25 to 29,Breast cancer,Number,2013,112.4130997,143.8285147,85.71164692,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,30 to 34,Breast cancer,Number,2013,437.8633733,519.4981063,360.6731739,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,35 to 39,Breast cancer,Number,2013,780.6326445,901.6086154,670.010736,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,40 to 44,Breast cancer,Number,2013,1196.30432,1343.045974,1065.127054,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,45 to 49,Breast cancer,Number,2013,1676.784546,1876.065844,1500.345231,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,50 to 54,Breast cancer,Number,2013,2006.487494,2201.551241,1820.663219,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,55 to 59,Breast cancer,Number,2013,2185.994358,2388.171407,2000.303715,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,60 to 64,Breast cancer,Number,2013,1570.859412,1733.498286,1417.543323,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,65 to 69,Breast cancer,Number,2013,904.1440996,1012.796474,808.2453719,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,70 to 74,Breast cancer,Number,2013,580.0248216,651.6582116,518.7572681,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,75 to 79,Breast cancer,Number,2013,346.8450665,394.1349263,307.1372237,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,80 plus,Breast cancer,Number,2013,455.2901883,503.7760698,409.8624406,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,All Ages,Breast cancer,Number,2013,12274.66809,12993.82432,11615.0882,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,5-14 years,Breast cancer,Number,2013,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,15-49 years,Breast cancer,Number,2013,4225.022646,4571.697279,3925.389368,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,50-69 years,Breast cancer,Number,2013,6667.485364,7106.720797,6297.499622,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,70+ years,Breast cancer,Number,2013,1382.160076,1496.287413,1275.725167,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,<1 year,Breast cancer,Number,2013,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,80 to 84,Breast cancer,Number,2013,248.810402,283.5077645,215.9847357,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,85 to 89,Breast cancer,Number,2013,132.6142958,156.1147504,111.6730698,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,90 to 94,Breast cancer,Number,2013,60.5541906,72.49088702,49.91663047,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,<20 years,Breast cancer,Number,2013,1.750722174,2.177120957,1.468073997,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,10 to 24,Breast cancer,Number,2013,21.02466286,26.94010049,16.01141466,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,10 to 54,Breast cancer,Number,2013,6231.51014,6683.519791,5835.818121,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,95 plus,Breast cancer,Number,2013,13.3112999,16.25494039,10.79379818,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,<70 years,Breast cancer,Number,2013,10892.50801,11544.41751,10296.36992,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,Under 5,Cervical cancer,Number,2013,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,Early Neonatal,Cervical cancer,Number,2013,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,Late Neonatal,Cervical cancer,Number,2013,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,Post Neonatal,Cervical cancer,Number,2013,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,1 to 4,Cervical cancer,Number,2013,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,5 to 9,Cervical cancer,Number,2013,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,10 to 14,Cervical cancer,Number,2013,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,15 to 19,Cervical cancer,Number,2013,2.208344791,2.858106978,1.658030003,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,20 to 24,Cervical cancer,Number,2013,11.50527429,16.29114913,8.070274651,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,25 to 29,Cervical cancer,Number,2013,42.33582983,59.80557639,29.15078804,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,30 to 34,Cervical cancer,Number,2013,114.7984949,152.8984029,82.38307544,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,35 to 39,Cervical cancer,Number,2013,167.341686,216.2886626,128.0421517,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,40 to 44,Cervical cancer,Number,2013,233.7043473,287.0166183,185.2851386,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,45 to 49,Cervical cancer,Number,2013,288.4939683,344.9898719,236.641144,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,50 to 54,Cervical cancer,Number,2013,340.2318405,401.1303918,286.0956261,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,55 to 59,Cervical cancer,Number,2013,328.299263,390.4261914,273.869473,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,60 to 64,Cervical cancer,Number,2013,238.7770453,284.2627923,198.5605641,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,65 to 69,Cervical cancer,Number,2013,160.6451731,189.417719,133.2809666,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,70 to 74,Cervical cancer,Number,2013,119.3119458,140.3192522,97.97714969,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,75 to 79,Cervical cancer,Number,2013,75.00437432,89.28558138,62.13978134,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,80 plus,Cervical cancer,Number,2013,104.3942602,117.9592167,91.03107532,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,All Ages,Cervical cancer,Number,2013,2227.051848,2391.560507,2064.846403,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,5-14 years,Cervical cancer,Number,2013,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,15-49 years,Cervical cancer,Number,2013,860.3879454,968.4857725,759.9591919,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,50-69 years,Cervical cancer,Number,2013,1067.953322,1174.538728,967.8704432,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,70+ years,Cervical cancer,Number,2013,298.7105803,329.394938,267.3312153,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,<1 year,Cervical cancer,Number,2013,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,80 to 84,Cervical cancer,Number,2013,59.24401849,70.42338956,48.75028243,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,85 to 89,Cervical cancer,Number,2013,31.10092106,38.07405596,24.80911208,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,90 to 94,Cervical cancer,Number,2013,11.60556309,14.57079096,9.07064731,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,<20 years,Cervical cancer,Number,2013,2.208344791,2.858106978,1.658030003,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,10 to 24,Cervical cancer,Number,2013,13.71361908,18.59602283,10.11298655,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,10 to 54,Cervical cancer,Number,2013,1200.619786,1332.486063,1074.145965,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,95 plus,Cervical cancer,Number,2013,2.443757574,3.162297643,1.856448497,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,<70 years,Cervical cancer,Number,2013,1928.341267,2085.960191,1775.176391,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,Under 5,"Tracheal, bronchus, and lung cancer",Number,2015,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,Early Neonatal,"Tracheal, bronchus, and lung cancer",Number,2015,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,Late Neonatal,"Tracheal, bronchus, and lung cancer",Number,2015,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,Post Neonatal,"Tracheal, bronchus, and lung cancer",Number,2015,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,1 to 4,"Tracheal, bronchus, and lung cancer",Number,2015,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,5 to 9,"Tracheal, bronchus, and lung cancer",Number,2015,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,10 to 14,"Tracheal, bronchus, and lung cancer",Number,2015,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,15 to 19,"Tracheal, bronchus, and lung cancer",Number,2015,5.102817128,7.226386329,3.599105527,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,20 to 24,"Tracheal, bronchus, and lung cancer",Number,2015,23.42060125,33.45786415,15.81942279,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,25 to 29,"Tracheal, bronchus, and lung cancer",Number,2015,52.70375458,71.07301176,37.38018687,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,30 to 34,"Tracheal, bronchus, and lung cancer",Number,2015,110.6886209,147.3576445,79.30407038,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,35 to 39,"Tracheal, bronchus, and lung cancer",Number,2015,229.9637764,303.6185841,172.2981071,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,40 to 44,"Tracheal, bronchus, and lung cancer",Number,2015,274.2239452,341.7237113,217.1638427,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,45 to 49,"Tracheal, bronchus, and lung cancer",Number,2015,609.6938289,710.5887288,510.8470423,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,50 to 54,"Tracheal, bronchus, and lung cancer",Number,2015,749.9585672,878.8392019,642.2412698,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,55 to 59,"Tracheal, bronchus, and lung cancer",Number,2015,980.6528747,1127.905765,851.7711313,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,60 to 64,"Tracheal, bronchus, and lung cancer",Number,2015,1085.195563,1235.843114,944.1123406,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,65 to 69,"Tracheal, bronchus, and lung cancer",Number,2015,987.8891224,1132.140377,859.7143835,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,70 to 74,"Tracheal, bronchus, and lung cancer",Number,2015,635.9451861,725.1119466,546.7756802,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,75 to 79,"Tracheal, bronchus, and lung cancer",Number,2015,569.8580886,647.4823619,501.6714207,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,80 plus,"Tracheal, bronchus, and lung cancer",Number,2015,977.5741253,1067.181896,886.9118901,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,All Ages,"Tracheal, bronchus, and lung cancer",Number,2015,7292.870872,7716.452714,6889.993266,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,5-14 years,"Tracheal, bronchus, and lung cancer",Number,2015,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,15-49 years,"Tracheal, bronchus, and lung cancer",Number,2015,1305.797344,1467.641339,1157.47003,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,50-69 years,"Tracheal, bronchus, and lung cancer",Number,2015,3803.696127,4116.251009,3524.185245,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,70+ years,"Tracheal, bronchus, and lung cancer",Number,2015,2183.3774,2330.727223,2041.388636,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,<1 year,"Tracheal, bronchus, and lung cancer",Number,2015,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,80 to 84,"Tracheal, bronchus, and lung cancer",Number,2015,552.5887584,628.727732,482.3840219,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,85 to 89,"Tracheal, bronchus, and lung cancer",Number,2015,304.5013271,352.3411704,259.7949741,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,90 to 94,"Tracheal, bronchus, and lung cancer",Number,2015,102.3301863,120.8973052,85.49822817,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,<20 years,"Tracheal, bronchus, and lung cancer",Number,2015,5.102817128,7.226386329,3.599105527,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,10 to 24,"Tracheal, bronchus, and lung cancer",Number,2015,28.52341838,39.25085609,20.43778393,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,10 to 54,"Tracheal, bronchus, and lung cancer",Number,2015,2055.755912,2257.757856,1861.049606,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,95 plus,"Tracheal, bronchus, and lung cancer",Number,2015,18.15385347,22.37008001,14.47465211,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,<70 years,"Tracheal, bronchus, and lung cancer",Number,2015,5109.493472,5490.508185,4745.757146,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,Under 5,Breast cancer,Number,2015,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,Early Neonatal,Breast cancer,Number,2015,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,Late Neonatal,Breast cancer,Number,2015,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,Post Neonatal,Breast cancer,Number,2015,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,1 to 4,Breast cancer,Number,2015,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,5 to 9,Breast cancer,Number,2015,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,10 to 14,Breast cancer,Number,2015,0,0,0,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,15 to 19,Breast cancer,Number,2015,1.738181127,2.141529361,1.479879,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,20 to 24,Breast cancer,Number,2015,20.00413136,26.29068304,14.77916131,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,25 to 29,Breast cancer,Number,2015,127.32259,165.8577081,96.21165303,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,30 to 34,Breast cancer,Number,2015,413.0697142,497.064134,338.0603734,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,35 to 39,Breast cancer,Number,2015,855.9695564,991.356803,728.7805132,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,40 to 44,Breast cancer,Number,2015,1228.20295,1387.173692,1082.085801,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,45 to 49,Breast cancer,Number,2015,1646.861675,1863.758859,1445.59969,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,50 to 54,Breast cancer,Number,2015,1958.786975,2197.854849,1758.999365,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,55 to 59,Breast cancer,Number,2015,2173.021094,2411.925963,1959.070675,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,60 to 64,Breast cancer,Number,2015,1596.985673,1787.964287,1418.699968,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,65 to 69,Breast cancer,Number,2015,1047.176198,1192.895114,924.734612,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,70 to 74,Breast cancer,Number,2015,561.301756,640.577262,491.1805448,,,,
DALYs (Disability-Adjusted Life Years),Singapore,Female,75 to 79,Breast cancer,Number,2015,393.0659165,454.7063911,340.5237743,,,,
